#YY,MM,DD,hhmm,LAT,LON,WDIR,WSPD,GST,PRES,PTDY,ATMP,WTMP,DEWP,WVHT,DPD
2024,05,15,0900,34.00,127.50,290,11.0,MM,MM,MM,16.2,16.9,MM,1.0,4
2024,05,15,0800,34.00,127.50,280,12.0,MM,MM,MM,16.9,17.0,MM,1.0,4
2024,05,15,0700,34.00,127.50,260,10.0,MM,MM,MM,17.3,17.2,MM,1.0,3
2024,05,15,0600,34.00,127.50,270,10.0,MM,MM,MM,17.5,17.3,MM,0.5,3
2024,05,15,0500,34.00,127.50,270,10.0,MM,MM,MM,17.6,17.4,MM,0.5,3
2024,05,15,0400,34.00,127.50,270,8.0,MM,MM,MM,17.4,17.2,MM,0.5,3
2024,05,15,0300,34.00,127.50,250,6.0,MM,MM,MM,17.3,17.3,MM,0.5,3
2024,05,15,0200,34.00,127.50,260,7.0,MM,MM,MM,17.4,17.3,MM,0.5,3
2024,05,15,0100,34.00,127.50,270,4.0,MM,MM,MM,17.4,17.3,MM,0.5,3
2024,05,15,0000,34.00,127.50,290,4.0,MM,MM,MM,17.3,17.3,MM,0.5,3
2024,05,14,2300,34.00,127.50,300,5.0,MM,MM,MM,17.3,17.2,MM,0.5,4
2024,05,14,2200,34.00,127.50,260,3.0,MM,MM,MM,16.9,17.2,MM,0.5,4
2024,05,14,2100,34.00,127.50,280,3.0,MM,MM,MM,17.0,17.2,MM,0.0,4
2024,05,14,2000,34.00,127.50,260,3.0,MM,MM,MM,16.7,17.3,MM,0.5,3
2024,05,14,1900,34.00,127.50,280,2.0,MM,MM,MM,17.3,17.2,MM,0.5,4
2024,05,14,1800,34.00,127.50,290,3.0,MM,MM,MM,17.9,17.3,MM,0.0,4
2024,05,14,1700,34.00,127.50,280,2.0,MM,MM,MM,17.7,17.1,MM,0.0,3
2024,05,14,1600,34.00,127.50,300,3.0,MM,MM,MM,17.4,17.0,MM,0.0,4
2024,05,14,1500,34.00,127.50,270,5.0,MM,MM,MM,17.4,17.0,MM,0.0,3
2024,05,14,1400,34.00,127.50,270,4.0,MM,MM,MM,17.4,16.8,MM,0.5,4
2024,05,14,1300,34.00,127.50,260,4.0,MM,MM,MM,17.7,16.9,MM,0.0,4
2024,05,14,1200,34.00,127.50,260,4.0,MM,MM,MM,18.0,17.3,MM,0.0,4
2024,05,14,1100,34.00,127.50,240,3.0,MM,MM,MM,18.2,18.5,MM,0.0,4
2024,05,14,1000,34.00,127.50,240,4.0,MM,MM,MM,18.9,19.0,MM,0.5,4
2024,05,14,0700,34.00,127.50,220,2.0,MM,MM,MM,20.1,19.2,MM,0.5,4
2024,05,14,0600,34.00,127.50,230,1.0,MM,MM,MM,20.0,20.8,MM,0.5,4
2024,05,14,0400,34.00,127.50,230,0.0,MM,MM,MM,20.0,20.6,MM,0.5,4
2024,05,14,0300,34.00,127.50,110,1.0,MM,MM,MM,19.3,19.6,MM,0.5,4
2024,05,14,0200,34.00,127.50,120,2.0,MM,MM,MM,18.3,18.3,MM,0.5,4
2024,05,14,0100,34.00,127.50,100,2.0,MM,MM,MM,18.0,17.8,MM,0.5,4
2024,05,14,0000,34.00,127.50,60,1.0,MM,MM,MM,18.0,17.5,MM,0.5,4
2024,05,13,2300,34.00,127.50,70,1.0,MM,MM,MM,18.0,16.9,MM,0.5,4
2024,05,13,2200,34.00,127.50,50,3.0,MM,MM,MM,17.2,16.9,MM,0.5,4
2024,05,13,2100,34.00,127.50,50,2.0,MM,MM,MM,16.6,16.9,MM,0.5,4
2024,05,13,2000,34.00,127.50,90,2.0,MM,MM,MM,16.5,16.9,MM,0.5,4
2024,05,13,1900,34.00,127.50,120,1.0,MM,MM,MM,16.6,16.9,MM,0.5,4
2024,05,13,1800,34.00,127.50,170,2.0,MM,MM,MM,16.9,17.4,MM,0.5,4
2024,05,13,1700,34.00,127.50,160,1.0,MM,MM,MM,16.9,17.5,MM,0.5,4
2024,05,13,1600,34.00,127.50,170,2.0,MM,MM,MM,17.2,17.4,MM,0.5,4
2024,05,13,1500,34.00,127.50,180,2.0,MM,MM,MM,17.2,17.6,MM,0.5,4
2024,05,13,1400,34.00,127.50,200,2.0,MM,MM,MM,17.3,17.7,MM,0.5,4
2024,05,13,1300,34.00,127.50,260,2.0,MM,MM,MM,17.5,17.7,MM,0.5,4
2024,05,13,1200,34.00,127.50,260,2.0,MM,MM,MM,17.9,18.0,MM,0.5,4
2024,05,13,1100,34.00,127.50,270,2.0,MM,MM,MM,18.2,18.1,MM,0.5,4
2024,05,13,1000,34.00,127.50,270,3.0,MM,MM,MM,18.5,17.9,MM,0.5,4
2024,05,13,0900,34.00,127.50,240,3.0,MM,MM,MM,19.2,17.9,MM,0.5,4
2024,05,13,0800,34.00,127.50,180,2.0,MM,MM,MM,19.5,18.6,MM,0.5,4
2024,05,13,0700,34.00,127.50,130,2.0,MM,MM,MM,19.4,18.0,MM,0.5,4
2024,05,13,0600,34.00,127.50,120,1.0,MM,MM,MM,19.8,18.5,MM,0.5,4
2024,05,13,0500,34.00,127.50,320,1.0,MM,MM,MM,18.6,18.6,MM,0.5,4
2024,05,13,0400,34.00,127.50,350,2.0,MM,MM,MM,18.1,17.6,MM,0.5,4
2024,05,13,0300,34.00,127.50,350,3.0,MM,MM,MM,17.8,17.1,MM,0.5,4
2024,05,13,0200,34.00,127.50,350,3.0,MM,MM,MM,17.5,16.8,MM,0.5,4
2024,05,13,0100,34.00,127.50,0,4.0,MM,MM,MM,17.4,16.7,MM,0.5,4
2024,05,13,0000,34.00,127.50,350,4.0,MM,MM,MM,17.2,16.5,MM,0.5,4
2024,05,12,2300,34.00,127.50,350,4.0,MM,MM,MM,17.1,16.5,MM,0.5,3
2024,05,12,2200,34.00,127.50,360,6.0,MM,MM,MM,17.0,16.6,MM,0.5,4
2024,05,12,2100,34.00,127.50,350,6.0,MM,MM,MM,16.8,16.7,MM,0.5,4
2024,05,12,2000,34.00,127.50,340,5.0,MM,MM,MM,16.9,16.7,MM,0.5,4
2024,05,12,1900,34.00,127.50,350,6.0,MM,MM,MM,17.0,16.8,MM,0.5,4
2024,05,12,1800,34.00,127.50,350,7.0,MM,MM,MM,17.1,16.7,MM,0.5,4
2024,05,12,1700,34.00,127.50,350,7.0,MM,MM,MM,17.2,16.7,MM,0.5,4
2024,05,12,1600,34.00,127.50,340,8.0,MM,MM,MM,17.2,16.7,MM,0.5,4
2024,05,12,1500,34.00,127.50,340,8.0,MM,MM,MM,17.2,16.6,MM,0.5,4
2024,05,12,1400,34.00,127.50,330,10.0,MM,MM,MM,17.5,16.9,MM,0.5,4
2024,05,12,1300,34.00,127.50,320,9.0,MM,MM,MM,17.7,17.0,MM,0.5,4
2024,05,12,1200,34.00,127.50,320,8.0,MM,MM,MM,18.3,17.1,MM,0.5,4
2024,05,12,1100,34.00,127.50,310,7.0,MM,MM,MM,18.2,17.1,MM,0.5,4
2024,05,12,1000,34.00,127.50,310,8.0,MM,MM,MM,18.8,17.1,MM,0.5,4
2024,05,12,0900,34.00,127.50,310,8.0,MM,MM,MM,19.2,17.1,MM,0.5,4
2024,05,12,0800,34.00,127.50,290,6.0,MM,MM,MM,18.8,17.2,MM,0.5,5
2024,05,12,0700,34.00,127.50,270,5.0,MM,MM,MM,18.0,17.1,MM,0.5,5
2024,05,12,0600,34.00,127.50,280,5.0,MM,MM,MM,18.6,16.8,MM,0.5,5
2024,05,12,0500,34.00,127.50,300,6.0,MM,MM,MM,18.2,16.7,MM,0.5,5
2024,05,12,0400,34.00,127.50,300,5.0,MM,MM,MM,17.8,16.7,MM,1.0,5
2024,05,12,0300,34.00,127.50,320,5.0,MM,MM,MM,17.8,16.6,MM,1.0,5
2024,05,12,0200,34.00,127.50,320,6.0,MM,MM,MM,17.3,16.6,MM,1.0,5
2024,05,12,0100,34.00,127.50,320,6.0,MM,MM,MM,17.0,16.4,MM,1.0,5
2024,05,12,0000,34.00,127.50,320,5.0,MM,MM,MM,17.0,16.3,MM,1.0,5
2024,05,11,2300,34.00,127.50,290,3.0,MM,MM,MM,16.7,16.5,MM,1.0,5
2024,05,11,2200,34.00,127.50,260,3.0,MM,MM,MM,16.6,16.5,MM,1.0,5
2024,05,11,2100,34.00,127.50,270,5.0,MM,MM,MM,16.7,16.6,MM,1.0,5
2024,05,11,2000,34.00,127.50,260,4.0,MM,MM,MM,16.9,16.7,MM,1.0,5
2024,05,11,1900,34.00,127.50,260,5.0,MM,MM,MM,17.7,16.7,MM,1.0,5
2024,05,11,1800,34.00,127.50,240,6.0,MM,MM,MM,17.7,16.7,MM,1.0,5
2024,05,11,1700,34.00,127.50,230,5.0,MM,MM,MM,17.8,16.7,MM,1.0,4
2024,05,11,1600,34.00,127.50,200,8.0,MM,MM,MM,17.9,16.7,MM,1.0,4
2024,05,11,1500,34.00,127.50,200,8.0,MM,MM,MM,17.5,16.7,MM,1.0,5
2024,05,11,1400,34.00,127.50,200,9.0,MM,MM,MM,18.1,16.7,MM,1.0,4
2024,05,11,1300,34.00,127.50,210,9.0,MM,MM,MM,17.7,16.6,MM,1.0,4
2024,05,11,1200,34.00,127.50,220,9.0,MM,MM,MM,18.2,16.6,MM,1.0,4
2024,05,11,1100,34.00,127.50,200,6.0,MM,MM,MM,18.4,16.6,MM,1.0,4
2024,05,11,1000,34.00,127.50,210,8.0,MM,MM,MM,19.2,16.7,MM,1.0,4
2024,05,11,0900,34.00,127.50,200,7.0,MM,MM,MM,19.2,16.8,MM,0.5,4
2024,05,11,0800,34.00,127.50,200,7.0,MM,MM,MM,19.4,16.8,MM,0.5,4
2024,05,11,0700,34.00,127.50,200,7.0,MM,MM,MM,19.3,16.9,MM,1.0,4
2024,05,11,0600,34.00,127.50,190,6.0,MM,MM,MM,19.3,16.9,MM,1.0,4
2024,05,11,0500,34.00,127.50,200,7.0,MM,MM,MM,19.5,17.1,MM,0.5,4
2024,05,11,0400,34.00,127.50,190,6.0,MM,MM,MM,19.4,17.0,MM,0.5,4
2024,05,11,0300,34.00,127.50,180,5.0,MM,MM,MM,18.8,16.6,MM,0.5,4
2024,05,11,0200,34.00,127.50,180,5.0,MM,MM,MM,18.7,16.8,MM,0.5,4
2024,05,11,0100,34.00,127.50,170,4.0,MM,MM,MM,18.5,16.9,MM,0.5,4
2024,05,11,0000,34.00,127.50,160,4.0,MM,MM,MM,18.5,17.0,MM,0.5,4
2024,05,10,2300,34.00,127.50,160,4.0,MM,MM,MM,18.4,17.0,MM,0.5,4
2024,05,10,2200,34.00,127.50,180,4.0,MM,MM,MM,18.4,17.0,MM,0.5,4
2024,05,10,2100,34.00,127.50,170,4.0,MM,MM,MM,18.6,17.1,MM,0.5,4
2024,05,10,2000,34.00,127.50,180,4.0,MM,MM,MM,18.3,17.2,MM,0.5,4
2024,05,10,1900,34.00,127.50,180,3.0,MM,MM,MM,18.3,17.4,MM,0.5,4
2024,05,10,1800,34.00,127.50,180,3.0,MM,MM,MM,18.2,17.5,MM,0.5,4
2024,05,10,1700,34.00,127.50,190,3.0,MM,MM,MM,18.2,17.4,MM,0.5,4
2024,05,10,1600,34.00,127.50,190,3.0,MM,MM,MM,18.1,17.5,MM,0.5,4
2024,05,10,1500,34.00,127.50,190,4.0,MM,MM,MM,18.2,17.6,MM,0.5,3
2024,05,10,1400,34.00,127.50,190,4.0,MM,MM,MM,18.2,17.6,MM,0.5,4
2024,05,10,1300,34.00,127.50,170,3.0,MM,MM,MM,17.7,17.1,MM,0.5,4
2024,05,10,1200,34.00,127.50,170,4.0,MM,MM,MM,17.8,17.0,MM,0.5,4
2024,05,10,1100,34.00,127.50,170,3.0,MM,MM,MM,17.7,16.8,MM,0.5,4
2024,05,10,1000,34.00,127.50,190,4.0,MM,MM,MM,17.9,16.8,MM,0.5,3
2024,05,10,0900,34.00,127.50,190,5.0,MM,MM,MM,18.1,17.0,MM,0.5,3
2024,05,10,0800,34.00,127.50,200,6.0,MM,MM,MM,18.4,17.2,MM,0.5,3
2024,05,10,0700,34.00,127.50,190,4.0,MM,MM,MM,18.4,17.8,MM,0.5,3
2024,05,10,0600,34.00,127.50,210,3.0,MM,MM,MM,18.5,17.9,MM,0.0,4
2024,05,10,0500,34.00,127.50,230,4.0,MM,MM,MM,18.5,18.0,MM,0.0,4
2024,05,10,0400,34.00,127.50,210,2.0,MM,MM,MM,17.7,18.0,MM,0.0,4
2024,05,10,0300,34.00,127.50,240,3.0,MM,MM,MM,17.3,17.8,MM,0.0,4
2024,05,10,0200,34.00,127.50,220,2.0,MM,MM,MM,16.9,17.4,MM,0.0,4
2024,05,10,0100,34.00,127.50,250,2.0,MM,MM,MM,16.8,17.0,MM,0.0,4
2024,05,10,0000,34.00,127.50,260,4.0,MM,MM,MM,16.4,16.9,MM,0.5,4
2024,05,09,2300,34.00,127.50,240,3.0,MM,MM,MM,16.1,16.7,MM,0.5,3
2024,05,09,2200,34.00,127.50,290,4.0,MM,MM,MM,16.2,16.8,MM,0.5,3
2024,05,09,2100,34.00,127.50,300,2.0,MM,MM,MM,16.0,16.8,MM,0.5,3
2024,05,09,2000,34.00,127.50,290,4.0,MM,MM,MM,16.1,16.8,MM,0.5,3
2024,05,09,1900,34.00,127.50,290,3.0,MM,MM,MM,16.2,16.7,MM,0.5,3
2024,05,09,1800,34.00,127.50,280,5.0,MM,MM,MM,16.2,16.6,MM,0.5,3
2024,05,09,1700,34.00,127.50,290,5.0,MM,MM,MM,16.3,16.6,MM,0.5,3
2024,05,09,1600,34.00,127.50,280,6.0,MM,MM,MM,16.5,16.6,MM,0.5,4
2024,05,09,1500,34.00,127.50,280,6.0,MM,MM,MM,16.5,16.7,MM,0.5,4
2024,05,09,1400,34.00,127.50,280,8.0,MM,MM,MM,16.7,16.8,MM,0.5,4
2024,05,09,1300,34.00,127.50,270,6.0,MM,MM,MM,17.0,16.9,MM,0.5,4
2024,05,09,1200,34.00,127.50,280,5.0,MM,MM,MM,17.1,17.0,MM,0.5,4
2024,05,09,1100,34.00,127.50,270,7.0,MM,MM,MM,16.8,16.9,MM,0.5,4
2024,05,09,1000,34.00,127.50,280,7.0,MM,MM,MM,16.9,16.9,MM,0.5,4
2024,05,09,0900,34.00,127.50,270,8.0,MM,MM,MM,17.0,17.0,MM,0.5,4
2024,05,09,0800,34.00,127.50,260,6.0,MM,MM,MM,17.1,17.1,MM,0.5,3
2024,05,09,0700,34.00,127.50,270,6.0,MM,MM,MM,17.0,17.1,MM,0.5,3
2024,05,09,0600,34.00,127.50,270,6.0,MM,MM,MM,16.8,17.1,MM,0.5,4
2024,05,09,0500,34.00,127.50,270,6.0,MM,MM,MM,16.7,17.0,MM,0.5,4
2024,05,09,0400,34.00,127.50,270,6.0,MM,MM,MM,16.4,16.9,MM,0.5,4
2024,05,09,0300,34.00,127.50,260,4.0,MM,MM,MM,16.1,17.0,MM,0.5,4
2024,05,09,0200,34.00,127.50,270,5.0,MM,MM,MM,15.9,16.8,MM,0.5,5
2024,05,09,0100,34.00,127.50,280,4.0,MM,MM,MM,16.0,16.7,MM,0.5,5
2024,05,09,0000,34.00,127.50,290,4.0,MM,MM,MM,15.6,16.7,MM,0.5,5
2024,05,08,2300,34.00,127.50,300,3.0,MM,MM,MM,15.5,16.6,MM,0.5,5
2024,05,08,2200,34.00,127.50,290,3.0,MM,MM,MM,15.2,16.6,MM,0.5,5
2024,05,08,2100,34.00,127.50,290,3.0,MM,MM,MM,15.2,16.6,MM,0.5,5
2024,05,08,2000,34.00,127.50,300,3.0,MM,MM,MM,15.0,16.4,MM,0.5,5
2024,05,08,1900,34.00,127.50,290,2.0,MM,MM,MM,15.1,16.4,MM,0.5,5
2024,05,08,1800,34.00,127.50,300,1.0,MM,MM,MM,15.0,16.5,MM,0.5,5
2024,05,08,1700,34.00,127.50,40,0.0,MM,MM,MM,15.0,16.6,MM,0.5,5
2024,05,08,1600,34.00,127.50,70,3.0,MM,MM,MM,15.1,16.6,MM,0.5,5
2024,05,08,1500,34.00,127.50,90,4.0,MM,MM,MM,15.2,16.6,MM,1.0,4
2024,05,08,1400,34.00,127.50,80,5.0,MM,MM,MM,15.2,16.4,MM,1.0,5
2024,05,08,1300,34.00,127.50,80,6.0,MM,MM,MM,15.2,16.4,MM,1.0,5
2024,05,08,1200,34.00,127.50,80,7.0,MM,MM,MM,15.3,16.6,MM,1.0,5
2024,05,08,1100,34.00,127.50,80,8.0,MM,MM,MM,15.4,16.6,MM,1.0,4
2024,05,08,1000,34.00,127.50,80,7.0,MM,MM,MM,15.7,16.6,MM,1.0,5
2024,05,08,0900,34.00,127.50,80,7.0,MM,MM,MM,15.7,16.6,MM,1.0,5
2024,05,08,0800,34.00,127.50,70,6.0,MM,MM,MM,15.7,16.6,MM,1.0,5
2024,05,08,0700,34.00,127.50,70,6.0,MM,MM,MM,15.6,16.6,MM,1.0,5
2024,05,08,0600,34.00,127.50,50,7.0,MM,MM,MM,15.5,16.6,MM,1.0,5
2024,05,08,0500,34.00,127.50,40,8.0,MM,MM,MM,15.2,16.6,MM,1.0,5
2024,05,08,0400,34.00,127.50,40,9.0,MM,MM,MM,15.1,16.6,MM,1.0,5
2024,05,08,0300,34.00,127.50,50,10.0,MM,MM,MM,15.0,16.5,MM,1.0,5
2024,05,08,0200,34.00,127.50,50,10.0,MM,MM,MM,14.8,16.5,MM,1.0,4
2024,05,08,0100,34.00,127.50,60,11.0,MM,MM,MM,15.0,16.5,MM,1.0,5
2024,05,08,0000,34.00,127.50,60,12.0,MM,MM,MM,14.8,16.5,MM,1.5,5
2024,05,07,2300,34.00,127.50,50,11.0,MM,MM,MM,14.7,16.6,MM,1.5,5
2024,05,07,2200,34.00,127.50,60,12.0,MM,MM,MM,15.1,16.6,MM,1.5,5
2024,05,07,2100,34.00,127.50,70,13.0,MM,MM,MM,14.6,16.7,MM,1.5,5
2024,05,07,2000,34.00,127.50,80,12.0,MM,MM,MM,14.3,16.7,MM,1.5,5
2024,05,07,1900,34.00,127.50,80,11.0,MM,MM,MM,14.1,16.7,MM,1.0,5
2024,05,07,1800,34.00,127.50,70,11.0,MM,MM,MM,14.0,16.7,MM,1.0,5
2024,05,07,1700,34.00,127.50,70,9.0,MM,MM,MM,14.8,16.6,MM,1.0,5
2024,05,07,1600,34.00,127.50,310,5.0,MM,MM,MM,15.8,16.5,MM,1.0,4
2024,05,07,1500,34.00,127.50,290,5.0,MM,MM,MM,15.9,16.6,MM,0.5,4
2024,05,07,1400,34.00,127.50,280,7.0,MM,MM,MM,16.1,16.6,MM,0.5,4
2024,05,07,1300,34.00,127.50,270,6.0,MM,MM,MM,16.3,16.7,MM,0.5,4
2024,05,07,1200,34.00,127.50,270,7.0,MM,MM,MM,16.4,16.8,MM,0.5,4
2024,05,07,1100,34.00,127.50,270,7.0,MM,MM,MM,16.3,16.8,MM,0.5,4
2024,05,07,1000,34.00,127.50,270,8.0,MM,MM,MM,16.5,16.9,MM,1.0,4
2024,05,07,0900,34.00,127.50,270,8.0,MM,MM,MM,16.7,16.9,MM,1.0,4
2024,05,07,0800,34.00,127.50,270,9.0,MM,MM,MM,17.0,16.9,MM,1.0,4
2024,05,07,0700,34.00,127.50,270,9.0,MM,MM,MM,17.0,17.0,MM,1.0,4
2024,05,07,0600,34.00,127.50,270,9.0,MM,MM,MM,17.1,16.9,MM,1.0,4
2024,05,07,0500,34.00,127.50,260,9.0,MM,MM,MM,17.1,16.8,MM,1.0,4
2024,05,07,0400,34.00,127.50,260,8.0,MM,MM,MM,17.0,16.8,MM,1.0,4
2024,05,07,0300,34.00,127.50,260,9.0,MM,MM,MM,17.0,16.7,MM,1.0,4
2024,05,07,0200,34.00,127.50,260,8.0,MM,MM,MM,16.8,16.7,MM,1.0,5
2024,05,07,0100,34.00,127.50,270,9.0,MM,MM,MM,16.7,16.6,MM,1.0,4
2024,05,07,0000,34.00,127.50,270,11.0,MM,MM,MM,16.6,16.6,MM,1.0,4
